Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score
38,37308.8505431526,3788.0414366461414,1,4,6.53017541845662,2,1,1,2.397453280398202,9,Good,179.22076162280365,31.42180909873322,229,Yes,1035.1448359583926,9055.203785046868,610.5310211539717,Good
56,33279.43885547995,1659.3572640116824,1,2,30.047763414612326,6,3,15,0.01662553755761742,7,Good,3303.7527745664906,42.65556529458607,12,Yes,1872.617272786581,3927.6298094757767,3400.989504282654,Poor
53,105629.97900696767,7604.879608611215,5,5,24.350105050303767,3,8,18,18.249582042002015,9,Bad,1330.7390213220438,20.55204664040542,217,No,1572.4996564974556,3138.1619459896815,1217.325913922408,Standard
50,142568.04838372403,2611.458976718043,2,1,18.682811229363853,6,14,8,10.864463504407105,6,Bad,647.3154829765981,24.06862878513787,79,Yes,1591.7286283544697,9520.359096782879,3144.3379764752317,Standard
47,125154.85001272264,10666.703637312019,9,9,29.22850655456709,4,29,15,22.56932912020368,11,Good,2887.674624719233,30.949230041077058,375,No,871.9199782575282,6276.32822138868,1115.7886420146328,Standard
54,29934.191726946687,6993.001717320235,7,5,15.254474476844837,5,12,21,11.255291949393074,13,Bad,1531.7515409259718,23.267256001837783,36,Yes,773.0845003456013,3806.7648524146834,1939.3613361323398,Poor
40,56317.80281151313,8846.744045116438,4,6,7.595794511595505,6,19,3,14.5801034471468,8,Bad,3334.126719055755,38.03383976888722,264,No,383.84361618163075,7918.277209316302,4283.360459772088,Standard
27,140941.45502891706,5813.999464325213,4,2,10.684991004760864,9,7,9,12.212549184461547,11,Standard,2699.9052605721013,21.5249629560237,28,No,1927.8825339673072,3044.7390161571507,3694.52955737035,Standard
22,52897.596264101994,7386.087994511011,2,1,18.175576621972702,6,25,18,19.517243733280385,10,Good,1962.9470045432972,45.79288983768029,372,No,1918.7872248876401,1764.0758606986205,772.9544997186172,Standard
53,121552.15509229951,11397.92135814962,5,4,19.065246950887975,6,27,12,10.684174860449046,12,Good,909.1108065744896,42.83923996267947,86,Yes,1494.1354686203656,5439.696357977055,3038.540836870507,Standard
51,127267.18547073149,2368.707416048543,4,7,28.38974809900194,6,18,17,28.913029498269267,14,Bad,3006.2509873608833,26.487694376838572,188,No,592.5048997053391,5662.120449106034,3143.2032583690466,Standard
69,84408.77344992763,4166.34660519881,1,6,27.90599260417937,6,18,14,28.084409597955904,0,Bad,4146.153147377759,34.513757183891535,305,Yes,490.35908068456433,8257.46482267338,452.8423675093052,Standard
48,70225.35828028101,9689.877432560716,8,1,20.766462944955546,2,24,3,25.44083707971844,5,Standard,3000.022342546406,33.55439235232762,254,Yes,1977.2204847739258,4570.273550204301,2329.028271679679,Standard
27,78516.17621456875,2536.7406722679916,3,1,27.5467064344262,2,15,8,27.609008117182444,5,Good,3052.612778868429,41.745938460211335,80,No,133.085630216355,8145.865395053415,1303.3419783380396,Standard
36,49505.41026749734,2294.441590993164,6,8,7.5202975819848135,6,10,3,13.47419065378173,1,Good,2559.186820738841,32.045267014235264,186,Yes,1687.128584282618,3113.2267934833844,2335.6507138174147,Standard
49,135620.81909674976,5296.184686917405,4,4,2.7021939211720074,1,9,15,16.092911903684765,10,Bad,1941.2005866414584,20.98805893489537,5,No,710.9160009649494,5753.6820217779195,3885.354956614375,Standard
18,78580.55537486853,2467.763563960539,9,5,30.703549969579804,1,7,20,22.262777776747335,7,Good,2287.290208167731,28.212075765495157,46,Yes,837.739439454441,2084.727789007158,791.2977990515984,Poor
22,134719.72725929297,7643.323643165132,7,7,3.5688527879341656,2,0,14,20.884377748156233,5,Bad,4947.70878560041,33.98587415711126,354,No,1663.9552974976743,3854.459509165964,616.5210279402189,Good
62,33740.15238781563,3875.890133574298,9,8,9.387406611295908,3,9,23,26.720357868164125,10,Standard,3748.3425105264505,49.23476648481917,102,Yes,181.20603201071606,8575.396978328512,1346.5824755288647,Standard
21,148475.7852300171,10904.82861359341,3,7,24.640844287229076,5,29,1,21.48993081770086,12,Bad,2152.797319899972,46.43476000863036,2,No,708.3393570405143,2159.8819343575506,4761.377251732916,Standard
33,77625.50136767037,9726.750848875196,1,2,14.92122987932851,7,17,13,29.936541246853817,9,Standard,2286.481999772602,25.442184320065714,217,Yes,1904.048554339146,8102.394628992677,3739.1210559248316,Standard
41,26218.00665123371,8846.9046640445,5,4,30.7946749771273,9,2,2,10.455173994947732,8,Bad,2498.1600387487115,41.69827821472313,25,Yes,1398.1318255425128,2828.716578474062,97.27931407273293,Poor
33,24942.84027086914,7977.9122875372705,3,1,11.131313018517165,9,29,21,24.98993226718254,9,Standard,3296.5709718940643,48.10476419044363,257,No,1509.8783296117808,344.8971967945369,2005.0242124168833,Poor
19,117006.94347263902,10566.390168585365,6,9,1.403625786758216,6,10,22,20.929044684979925,4,Standard,2329.791171077574,20.26377839105776,223,Yes,1515.0106019109528,1099.3457005684627,1286.9898954019259,Standard
66,105674.61944647851,3842.151646198947,8,3,11.2222917790653,3,17,3,20.741593356450558,6,Good,3430.895592196217,41.62837021012478,324,Yes,121.14016632788905,7458.795453207881,3190.7228418608697,Good
45,124276.97255658638,10667.64284902439,4,3,20.654551672284278,1,2,0,9.775067845349968,5,Bad,1645.9390332392393,33.78000486833472,69,No,406.4151865208623,2620.7092650214827,2296.4622676709655,Standard
49,33697.77941386477,9789.66913345255,5,9,13.781904763711973,1,7,22,23.568053772690675,10,Good,2053.19816010562,40.407085888493334,197,No,982.5265121624236,6541.455922412722,4822.492624319704,Standard
44,24624.212714621284,9355.688677070699,5,3,19.18567369579768,3,26,8,27.011280670427976,14,Good,4320.265623519236,38.167678207153706,272,No,736.3004649507503,6991.989027572331,1094.892254921191,Standard
37,86115.3076281852,7393.184619786703,4,8,30.804336040390638,5,26,16,6.556453845616889,4,Bad,1644.5282735077133,49.53996483367105,182,No,821.824586265707,3451.1846443468485,2939.2820799947035,Poor
41,70387.38009276004,4085.563690191301,4,2,32.02449184383253,2,27,13,18.764905113501122,5,Good,4822.183665875008,28.664462188936035,18,No,1562.8947572513453,4749.189872111402,3501.050074951113,Poor
29,80053.10176722426,5947.253117914912,4,3,10.043118198239812,5,13,16,11.764044873083256,3,Good,862.5247349244647,43.58428945607794,107,Yes,29.358470135470547,4037.670904558106,4127.822446726908,Standard
67,148906.4931531356,9832.491872657416,4,2,16.71277609117662,4,5,0,29.686443578846312,2,Good,1208.3990785358633,27.039196649391833,17,No,1320.9838526424776,9473.48996354534,2034.8551521400354,Standard
52,146197.49449718714,1833.6740857519067,4,1,19.67089651820934,4,14,9,14.364984474950447,12,Bad,2318.3987537745393,33.068239326505186,125,Yes,0.2204636036449159,3199.4886235158738,3434.6095382874078,Standard
50,142501.00065751508,9711.533077269462,5,2,33.2698235342004,1,13,22,6.849605213908281,0,Good,3987.043630276848,49.261426219022354,82,Yes,126.11705115248739,1833.2304222496077,1516.007356921414,Standard
50,121899.5479797976,4020.742775119448,2,8,34.952988851589076,7,6,15,11.455728756654976,0,Good,3657.8773881416682,42.98408888042458,4,Yes,816.5722396752479,3655.9284287557825,2177.3804618091012,Standard
68,66129.37683339574,3015.2466075768316,2,9,9.003846460611905,4,9,24,19.61515169449879,5,Good,872.3300880719487,29.47463768850677,115,Yes,1681.897039609643,6695.157076020122,4478.135656016996,Standard
60,73577.0209341603,2714.863840893173,9,2,25.717315625757724,1,14,18,2.282681140487288,13,Bad,1183.4251298391846,38.58107849275849,351,Yes,289.99153112892094,6973.626903614652,4749.538046654771,Standard
54,91450.08568346019,1786.1251254835588,2,7,13.853056115928636,6,28,23,18.10805760663713,8,Standard,2876.3149452541875,21.49076250508325,351,No,1109.2428182572232,9240.57315360007,3594.086734636324,Standard
29,127969.47933262918,6997.658094825256,6,5,1.2756786941312497,8,9,24,27.93674277536694,7,Standard,1475.8237264935149,27.99184749862909,137,No,1357.0104536534884,8817.544848758092,1871.759453880925,Standard
20,28932.66822737481,3791.7286632841597,2,3,1.31458576282068,8,21,2,25.510883629735513,11,Standard,2111.6266223980174,41.55171468810843,287,No,459.0657683443211,2883.205204172755,4100.28894987332,Standard
18,75158.59516503545,11889.03354068613,5,9,16.659244257116697,0,16,11,2.030206099739501,1,Standard,2432.9708774351443,37.10280708764975,389,No,1024.660510539166,4551.632489675964,129.33540862710092,Standard
50,30740.29624970493,7531.585936658161,4,6,17.60338704214738,6,26,2,29.801696362172045,8,Good,2971.230026752023,34.09018558930317,228,No,1822.8145662763845,7472.68988183434,513.7295526971053,Standard
57,86905.4862545565,2947.7953282381095,7,1,1.7673696834970503,8,18,14,20.961807711116375,7,Bad,1255.2566221963268,40.726281800478894,16,No,1024.4570507310655,9165.37280602025,3306.8686818768056,Standard
27,136857.1071208106,8732.006678519336,7,5,24.355532170326285,5,28,16,4.868424729420711,13,Good,815.7007177747977,31.95376672459478,298,Yes,314.646123575296,3371.6501285689183,1456.2428763502871,Standard
60,121723.04019331193,10926.307448352116,6,7,10.996115212228407,0,16,17,0.37248267508270483,13,Bad,1992.8169389701322,20.784684335972393,212,No,1255.6285933750894,4444.414341769959,4756.931092002389,Standard
61,49619.5142806043,9324.38470138095,5,4,20.03636545222228,1,11,6,5.138479088764541,11,Good,410.13112427800036,33.23079870546702,246,No,1184.400360017028,8994.782704536088,2180.3030604615237,Standard
46,146878.81044784302,2302.6185409142004,1,8,11.231248487624239,3,14,18,25.145277620572156,8,Standard,2633.8258554545614,47.06387576879785,286,No,53.90951959626244,3584.838731584227,2146.824101945885,Standard
30,106755.5517460357,10906.783902522926,3,5,6.682566705556445,3,25,6,0.6491797483549122,3,Standard,4198.025796174871,45.698453849423636,282,No,181.18881149513322,4805.129861917358,3390.3975509546563,Standard
29,21355.6009216624,9836.25855152963,9,9,14.84390711236176,1,11,4,6.994419108542597,8,Bad,594.878297163593,32.26991556228539,177,No,313.56271028202156,9045.041412180788,3837.842811530948,Standard
48,53203.75300907854,3162.1909511089507,1,9,8.897294402877026,7,24,7,22.719167860046262,1,Good,563.652660647645,20.66664322281148,31,Yes,272.57815512373986,8022.432179898482,2377.7936906256823,Standard
63,53892.72898958915,2043.751831694577,5,9,19.183233215251715,1,28,20,17.583316076944055,12,Standard,401.0889943367607,39.08921817860947,50,Yes,518.9315411218662,2434.309250098028,1070.0045085586207,Poor
19,29003.05981716179,7351.761040800239,2,1,7.760170029740318,2,8,15,23.482071310805754,0,Bad,4239.30644880951,42.23583283348594,143,Yes,908.2106464711359,3247.9506541193336,3866.543213628108,Standard
68,144777.44734987075,3138.3760190697576,4,2,18.28580320591732,3,4,15,22.384515114803637,12,Good,403.5244746408151,28.827307282528245,52,No,743.4325957979688,3529.587274593391,1601.7563743681378,Standard
67,82173.18829487008,10263.205002250357,1,3,6.350869505541497,8,3,18,1.518041613654142,8,Bad,4917.310176922014,34.29991998858723,233,No,1781.2997828091939,9127.384734310597,875.553846469288,Standard
52,136455.89765834465,5262.513895052574,3,4,23.81314012251669,9,11,24,26.775342572824545,9,Good,1791.6564702305898,49.75570385743126,166,No,1224.218818812674,9989.33737104539,3158.200949625066,Standard
40,61888.015447801685,11085.370669734042,7,9,26.63388127100842,0,15,14,6.810955028468061,7,Good,1643.8107957123843,37.29029038944796,38,Yes,1752.2886999236862,7740.043021554399,452.268334951752,Poor
34,36280.364156267526,7439.72580748056,3,6,4.753403964497748,7,8,6,16.60177320689291,6,Good,458.1587604852461,30.532247169846997,20,Yes,1054.0786498351977,4843.263024935066,4856.763375430275,Standard
43,81663.6942878078,3418.0600345165158,4,1,16.905282009269534,4,24,4,19.328644695833365,13,Bad,2928.206063192084,38.824666299204,99,No,179.7409413786799,101.73818067478967,3161.986322060685,Standard
25,34814.36251286123,2965.788107277901,2,9,3.409637822265702,6,2,22,5.058846326552862,12,Bad,2929.4110617639585,25.400669205922533,215,No,926.5748981328696,6974.880565979574,4929.477604608779,Standard
46,83182.01538708019,7552.960594356416,3,6,21.338203148428082,7,20,10,29.286937701029235,7,Good,2469.029136450714,25.9775711982374,44,Yes,1644.0650936847298,3893.611644977847,1694.4671173931802,Standard
43,139638.63355852303,9499.777924555661,9,4,9.989746129607942,4,2,9,14.64467868261927,11,Standard,1555.100736079419,47.74774144142051,111,Yes,388.2075343342162,6329.864702286054,4856.025805951989,Standard
27,87699.85843844766,9705.809301292913,3,4,18.939231532516068,7,25,24,1.729280867921803,0,Good,1842.9044503271064,27.176001235079923,89,Yes,182.42855750529952,6066.9396346242875,727.8112386431179,Poor
43,100144.96449636086,4395.452746633453,5,3,18.5936743190659,9,17,20,28.11786134333521,13,Bad,1602.5169683686902,29.323681376472322,319,No,658.8694766765202,4808.320565743873,203.47386173514226,Standard
51,40362.99680659508,3644.5909685777588,2,7,32.42804777058922,7,16,22,17.588035295798043,8,Good,2130.7320414025094,36.313317259092614,118,Yes,777.7956612802792,9443.873977263229,164.9203022730128,Poor
68,25685.63136439603,1675.9411971700154,4,3,19.668829567336577,8,27,8,20.97579593944129,11,Bad,1708.9405274061298,46.990778608328185,239,No,612.5153528118088,231.46345355341657,2324.351852996135,Poor
58,34405.03508337491,8631.591087612278,7,2,20.821948310422734,1,9,0,15.755273698026723,9,Good,3377.58659932625,43.443466691570436,72,No,270.481571249112,7121.324844725883,415.0209873929739,Standard
24,97809.10483896754,2303.9667135521595,7,8,14.656206275988929,2,1,19,25.042138643309027,10,Good,1478.9323617363486,21.31351762009625,310,No,501.67971944342906,4098.39868299546,2560.8394208380087,Standard
21,32351.520868999607,5917.992618542221,3,4,33.26870650821577,0,23,0,0.9940038657963268,8,Standard,1754.1911574722708,40.79089006695108,393,Yes,1364.5648092042206,7137.904504916112,1637.5025175445023,Standard
67,68879.07569237048,7817.662722192109,5,8,27.424320920946727,3,10,7,8.051350958314433,14,Standard,2177.2994239457403,35.12184448051978,399,Yes,771.8570325863278,6752.196475396319,1678.144962370578,Standard
62,91511.95225956028,11339.643921656609,1,1,10.703779870296612,4,23,2,14.089450692080765,11,Bad,19.80917135450122,34.266585260071416,304,Yes,1265.0988892371115,102.38002575995387,3178.044982725849,Standard
28,70524.8638218801,4773.922438035571,1,5,29.70312591639189,0,2,1,2.2981084894113013,10,Good,2460.41287110446,40.746751004766296,163,Yes,1072.607559837465,2853.3849517467124,815.4900307581009,Standard
46,41278.89419048919,4122.607705688458,5,9,15.701476246293058,7,22,3,21.177200079799746,8,Bad,1279.099015964673,25.886961386571322,251,No,1098.105879715338,1890.9152050378043,3832.766851698655,Standard
53,55592.86997683385,8368.681620004034,9,1,29.174682880142193,1,22,18,11.809902421669223,12,Good,280.7522701225895,49.444659909851595,357,No,497.099115895592,1669.8635294249232,2910.154598893174,Standard
42,140681.27927031502,8002.009836562607,1,4,28.978194321979068,0,1,10,8.18003970804432,13,Good,4555.106493823974,39.35919590817347,195,No,1043.086065536363,7284.766841211327,4574.723144237555,Standard
38,107877.6958262262,4987.152724735308,1,6,7.42158634993705,1,8,4,0.10136540425236817,5,Good,1612.09366943466,30.969685238355687,60,No,47.18942772640355,2395.513490931246,1824.2032688376169,Standard
53,84486.21902838525,11245.06927285276,4,8,24.838798467041617,4,18,23,21.59490935249861,3,Standard,2130.426318363521,38.006066242104836,98,Yes,863.4874846498524,4747.376149873008,4913.574960335628,Poor
27,21652.935698296158,10371.054438641144,4,3,10.881860956422058,8,1,9,25.014279266185852,12,Bad,4136.715791691209,26.49412589868861,356,No,1145.24564637983,2469.8899528567954,2879.138233570116,Standard
54,149014.00206363114,3851.816731583352,2,5,11.11475077975072,8,27,23,11.851216070444954,1,Good,833.9448537685989,39.01525594564869,355,Yes,363.9912427082186,5802.338234353299,4867.009780937669,Standard
26,107289.14153630362,4010.9967270624934,9,7,11.075834613939746,1,18,22,16.926539311000965,10,Good,4251.544047906706,20.84651422213392,73,No,513.1170124979028,7205.73768059968,135.30327023557663,Standard
41,61199.92205484284,6879.153642314346,9,1,25.66932041703824,1,1,7,6.830598777887953,3,Bad,1208.1897403868886,30.235457342250985,222,Yes,439.0620396312388,3310.747386981765,3639.88161206194,Standard
52,134304.92579971897,9622.507068172563,2,7,8.814085420946228,2,14,12,18.665929388403992,6,Bad,2945.1894580765857,42.4255069024252,119,No,141.11591053084837,6030.2084828712195,4083.1076214636814,Standard
66,53596.110637936355,1962.4239835788762,9,8,1.0307983983670677,6,23,4,0.36412374945601567,0,Good,3428.3919008308917,44.2393354734242,182,No,695.7146422801801,8248.54774413739,265.8664333824379,Standard
52,90722.1552937577,8780.019114214421,6,8,25.318053018409525,2,20,11,14.659316912962753,13,Standard,4525.069729338877,27.58758239941904,384,Yes,1957.9315329038789,942.2428516449166,2894.8483200812284,Standard
65,102689.19928487726,8306.476922512018,8,9,6.820281290394259,0,2,12,19.326164455220766,8,Standard,3038.1899734206595,36.1822838383996,218,No,707.7608129272202,7106.705990412712,4009.7114679472415,Standard
